Name,Code,Start,End,Return [%],Buy & Hold Return [%],Sharpe Ratio,Sortino Ratio,Calmar Ratio,Max. Drawdown [%],Max. Drawdown Duration,# Trades,Win Rate [%],Best Trade [%],Worst Trade [%],Avg. Trade [%],Max. Trade Duration,Avg. Trade Duration,Profit Factor,Expectancy [%],SQN,_strategy
BTC-USD,BTC-USD,2019-06-22,2024-06-22,-69.6,500.3,0.0,0.0,0.0,-78.5,1122 days 00:00:00,27,29.6,37.6,-102.5,0.0,144 days 00:00:00,19 days 00:00:00,0.7,-3.1,-1.0,"VR(tp=30,n=20,sl=7,duration=180,size=100)"
BTC-USD,BTC-USD,2019-06-22,2024-06-22,25.5,500.3,0.1,0.2,0.1,-46.8,470 days 00:00:00,78,38.5,38.4,-32.5,-0.0,94 days 00:00:00,28 days 00:00:00,1.2,1.5,0.3,"VR(tp=30,n=30,sl=7,duration=180,size=100)"
BTC-USD,BTC-USD,2019-06-22,2024-06-22,-52.1,500.3,0.0,0.0,0.0,-79.3,849 days 00:00:00,13,46.2,24.6,-185.1,0.0,704 days 00:00:00,70 days 00:00:00,0.4,-10.9,-0.6,"RSI(tp=10,n=10,sl=7,duration=180,size=100)"
BTC-USD,BTC-USD,2019-06-22,2024-06-22,-100.0,500.3,0.0,0.0,0.0,-100.0,1718 days 00:00:00,19,31.6,26.1,-142.0,0.0,243 days 00:00:00,36 days 00:00:00,0.3,-9.6,-1.2,"RSI(tp=10,n=20,sl=7,duration=180,size=100)"
BTC-USD,BTC-USD,2019-06-22,2024-06-22,-100.0,500.3,0.0,0.0,0.0,-100.0,1190 days 00:00:00,28,42.9,22.0,-262.1,0.0,417 days 00:00:00,37 days 00:00:00,0.4,-9.2,-1.0,"RSI(tp=10,n=30,sl=7,duration=180,size=100)"
BTC-USD,BTC-USD,2019-06-22,2024-06-22,-36.5,500.3,0.0,0.0,0.0,-71.6,595 days 00:00:00,13,38.5,33.1,-162.7,0.0,679 days 00:00:00,69 days 00:00:00,0.5,-7.8,-0.4,"RSI(tp=20,n=10,sl=7,duration=180,size=100)"
BTC-USD,BTC-USD,2019-06-22,2024-06-22,-76.0,500.3,0.0,0.0,0.0,-94.0,1718 days 00:00:00,19,26.3,31.9,-93.7,-15.1,242 days 00:00:00,43 days 00:00:00,0.5,-5.7,-1.1,"RSI(tp=20,n=20,sl=7,duration=180,size=100)"
BTC-USD,BTC-USD,2019-06-22,2024-06-22,-38.3,500.3,0.0,0.0,0.0,-50.8,1123 days 00:00:00,26,26.9,21.3,-23.2,-2.5,241 days 00:00:00,26 days 00:00:00,0.8,-1.5,-1.3,"RSI(tp=20,n=30,sl=7,duration=180,size=100)"
BTC-USD,BTC-USD,2019-06-22,2024-06-22,-100.0,500.3,0.0,0.0,0.0,-100.0,816 days 00:00:00,12,25.0,42.2,-268.4,0.0,530 days 00:00:00,68 days 00:00:00,0.2,-21.6,-1.1,"RSI(tp=30,n=10,sl=7,duration=180,size=100)"
BTC-USD,BTC-USD,2019-06-22,2024-06-22,-100.0,500.3,0.0,0.0,0.0,-100.0,1718 days 00:00:00,19,21.1,42.2,-112.7,0.0,235 days 00:00:00,38 days 00:00:00,0.5,-7.0,-1.3,"RSI(tp=30,n=20,sl=7,duration=180,size=100)"
BTC-USD,BTC-USD,2019-06-22,2024-06-22,-32.4,500.3,0.0,0.0,0.0,-48.2,1123 days 00:00:00,25,24.0,42.2,-17.4,-0.9,235 days 00:00:00,28 days 00:00:00,1.1,0.4,-1.1,"RSI(tp=30,n=30,sl=7,duration=180,size=100)"
BTC-USD,BTC-USD,2019-06-24,2024-06-21,19.8,482.1,0.7,1.4,0.7,-4.9,359 days 00:00:00,10,70.0,13.3,-11.7,4.4,25 days 00:00:00,11 days 00:00:00,2.6,4.9,1.6,"MACD(tp=10,n=0,sl=7,duration=180,size=100)"
BTC-USD,BTC-USD,2019-06-24,2024-06-21,23.4,482.1,0.5,1.0,0.4,-9.3,306 days 00:00:00,10,50.0,27.9,-11.7,5.2,89 days 00:00:00,25 days 00:00:00,2.4,6.3,1.1,"MACD(tp=20,n=0,sl=7,duration=180,size=100)"
BTC-USD,BTC-USD,2019-06-24,2024-06-21,37.2,482.1,0.6,1.1,0.6,-10.7,996 days 00:00:00,10,40.0,38.0,-38.5,1.8,89 days 00:00:00,32 days 00:00:00,1.6,4.9,1.0,"MACD(tp=30,n=0,sl=7,duration=180,size=100)"
BTC-USD,BTC-USD,2019-06-22,2024-06-22,0.0,500.3,,,,-0.0,,0,,,,,,,,,,"EMA(tp=10,n=0,sl=7,duration=180,size=100)"
BTC-USD,BTC-USD,2019-06-22,2024-06-22,0.0,500.3,,,,-0.0,,0,,,,,,,,,,"EMA(tp=20,n=0,sl=7,duration=180,size=100)"
BTC-USD,BTC-USD,2019-06-22,2024-06-22,0.0,500.3,,,,-0.0,,0,,,,,,,,,,"EMA(tp=30,n=0,sl=7,duration=180,size=100)"
BTC-USD,BTC-USD,2019-06-22,2024-06-22,19.9,500.3,0.1,0.2,0.1,-44.4,735 days 00:00:00,58,51.7,48.0,-34.7,-0.1,131 days 00:00:00,18 days 00:00:00,1.2,0.8,0.2,"MAX30d(tp=10,n=0,sl=7,duration=180,size=100)"
BTC-USD,BTC-USD,2019-06-22,2024-06-22,-13.2,500.3,0.0,0.0,0.0,-43.8,1242 days 00:00:00,46,50.0,48.0,-36.2,-0.2,103 days 00:00:00,19 days 00:00:00,1.2,1.0,-0.2,"MAX30d(tp=20,n=0,sl=7,duration=180,size=100)"
BTC-USD,BTC-USD,2019-06-22,2024-06-22,-50.6,500.3,0.0,0.0,0.0,-72.9,1242 days 00:00:00,32,53.1,37.9,-53.7,-1.0,65 days 00:00:00,19 days 00:00:00,1.2,1.2,-0.8,"MAX30d(tp=30,n=0,sl=7,duration=180,size=100)"
BTC-USD,BTC-USD,2019-06-22,2024-06-22,-14.9,500.3,0.0,0.0,0.0,-46.4,1210 days 00:00:00,24,58.3,14.4,-25.4,0.5,29 days 00:00:00,10 days 00:00:00,1.3,1.2,-0.4,"MAX52w(tp=10,n=0,sl=7,duration=180,size=100)"
BTC-USD,BTC-USD,2019-06-22,2024-06-22,-16.5,500.3,0.0,0.0,0.0,-50.4,1242 days 00:00:00,19,52.6,24.8,-36.2,0.5,41 days 00:00:00,11 days 00:00:00,1.3,1.9,-0.4,"MAX52w(tp=20,n=0,sl=7,duration=180,size=100)"
BTC-USD,BTC-USD,2019-06-22,2024-06-22,-14.6,500.3,0.0,0.0,0.0,-45.3,1242 days 00:00:00,18,38.9,33.2,-25.4,0.6,43 days 00:00:00,14 days 00:00:00,1.3,2.2,-0.3,"MAX52w(tp=30,n=0,sl=7,duration=180,size=100)"
BTC-USD,BTC-USD,2019-06-22,2024-06-22,-73.2,500.3,0.0,0.0,0.0,-92.3,998 days 00:00:00,29,51.7,21.4,-139.3,0.0,240 days 00:00:00,31 days 00:00:00,0.5,-5.3,-0.9,"BB2(tp=10,n=0,sl=7,duration=180,size=100)"
BTC-USD,BTC-USD,2019-06-22,2024-06-22,-100.0,500.3,0.0,0.0,0.0,-100.0,579 days 00:00:00,32,43.8,31.1,-134.4,0.0,195 days 00:00:00,45 days 00:00:00,0.9,-1.3,-0.4,"BB2(tp=20,n=0,sl=7,duration=180,size=100)"
BTC-USD,BTC-USD,2019-06-22,2024-06-22,-40.3,500.3,0.0,0.0,0.0,-89.9,650 days 00:00:00,35,40.0,41.7,-92.9,-11.3,174 days 00:00:00,46 days 00:00:00,0.8,-1.8,-0.4,"BB2(tp=30,n=0,sl=7,duration=180,size=100)"
BTC-USD,BTC-USD,2019-06-22,2024-06-22,-45.4,500.3,0.0,0.0,0.0,-47.7,1779 days 00:00:00,101,36.6,23.6,-37.2,-2.2,54 days 00:00:00,12 days 00:00:00,0.7,-1.6,-1.4,"stochastic(tp=10,n=0,sl=7,duration=180,size=100)"
BTC-USD,BTC-USD,2019-06-22,2024-06-22,14.9,500.3,0.1,0.2,0.1,-46.2,1039 days 00:00:00,120,35.8,25.2,-38.9,-1.1,61 days 00:00:00,15 days 00:00:00,0.9,-0.3,0.3,"stochastic(tp=20,n=0,sl=7,duration=180,size=100)"
BTC-USD,BTC-USD,2019-06-22,2024-06-22,-29.6,500.3,0.0,0.0,0.0,-49.6,1780 days 00:00:00,93,34.4,34.1,-38.9,-2.4,62 days 00:00:00,14 days 00:00:00,0.8,-1.4,-0.7,"stochastic(tp=30,n=0,sl=7,duration=180,size=100)"
BTC-USD,BTC-USD,2019-06-22,2024-06-22,-41.0,500.3,0.0,0.0,0.0,-61.7,1166 days 00:00:00,48,45.8,19.1,-30.8,-1.3,35 days 00:00:00,13 days 00:00:00,0.9,-0.5,-0.9,"tsumitate(tp=10,n=0,sl=7,duration=180,size=100)"
BTC-USD,BTC-USD,2019-06-22,2024-06-22,62.2,500.3,0.5,0.8,0.4,-26.8,957 days 00:00:00,59,44.1,37.7,-30.8,1.2,56 days 00:00:00,18 days 00:00:00,1.4,2.3,0.8,"tsumitate(tp=20,n=0,sl=7,duration=180,size=100)"
BTC-USD,BTC-USD,2019-06-22,2024-06-22,87.9,500.3,0.6,1.0,0.4,-30.5,1133 days 00:00:00,58,43.1,37.7,-30.8,1.9,61 days 00:00:00,22 days 00:00:00,1.6,3.5,1.2,"tsumitate(tp=30,n=0,sl=7,duration=180,size=100)"
BTC-USD,BTC-USD,2019-06-22,2024-06-22,-100.0,500.3,0.0,0.0,0.0,-100.0,1068 days 00:00:00,38,36.8,29.6,-130.2,0.0,154 days 00:00:00,24 days 00:00:00,0.5,-4.4,-1.1,"VR(tp=10,n=10,sl=7,duration=180,size=100)"
BTC-USD,BTC-USD,2019-06-22,2024-06-22,-100.0,500.3,0.0,0.0,0.0,-100.0,1068 days 00:00:00,16,43.8,29.6,-113.3,0.0,140 days 00:00:00,23 days 00:00:00,0.8,-2.5,-0.4,"VR(tp=20,n=10,sl=7,duration=180,size=100)"
BTC-USD,BTC-USD,2019-06-22,2024-06-22,-61.8,500.3,0.0,0.0,0.0,-75.5,1166 days 00:00:00,27,29.6,34.2,-100.6,0.0,147 days 00:00:00,25 days 00:00:00,0.8,-2.0,-0.8,"VR(tp=30,n=10,sl=7,duration=180,size=100)"
BTC-USD,BTC-USD,2019-06-25,2024-06-25,-22.3,419.9,0.0,0.0,0.0,-60.1,554 days 00:00:00,49,53.1,16.9,-42.3,-1.7,86 days 00:00:00,18 days 00:00:00,1.0,-0.2,-0.3,"EMA_diff(tp=10,n=10,sl=7,duration=180,size=100)"
BTC-USD,BTC-USD,2019-06-25,2024-06-25,0.5,419.9,0.0,0.0,0.0,-46.7,598 days 00:00:00,53,45.3,26.6,-38.7,0.1,83 days 00:00:00,20 days 00:00:00,1.3,1.5,0.0,"EMA_diff(tp=20,n=10,sl=7,duration=180,size=100)"
BTC-USD,BTC-USD,2019-06-25,2024-06-25,-46.9,419.9,0.0,0.0,0.0,-69.9,1783 days 00:00:00,24,37.5,34.8,-125.8,0.0,129 days 00:00:00,36 days 00:00:00,0.2,-8.6,-1.3,"EMA_diff(tp=30,n=10,sl=7,duration=180,size=100)"
