Start,End,Return [%],Buy & Hold Return [%],Sharpe Ratio,Sortino Ratio,Calmar Ratio,Max. Drawdown [%],Max. Drawdown Duration,# Trades,Win Rate [%],Best Trade [%],Worst Trade [%],Avg. Trade [%],Max. Trade Duration,Avg. Trade Duration,Profit Factor,Expectancy [%],SQN,_strategy
2019-07-10,2024-07-10,3.276,30.39176889592402,0.2620682935703705,0.3743143831496266,0.1426865200127943,-4.674294256310008,607 days 00:00:00,47,46.80851063829788,19.20634920634921,-10.044017607042822,0.6653160243867751,154 days 00:00:00,46 days 00:00:00,1.283130724201058,1.1108833413367678,0.7689921128175959,"EMA_diff(tp=10,n=10,sl=7,duration=180,size=100)"
2019-07-10,2024-07-10,-3.14,30.39176889592402,0.0,0.0,0.0,-10.01737337482579,1279 days 00:00:00,47,31.91489361702128,22.36220472440944,-11.237553342816495,-1.304735240074384,182 days 00:00:00,89 days 00:00:00,0.8239223001802172,-0.8393897082362135,-0.7314232324796267,"EMA_diff(tp=20,n=10,sl=7,duration=180,size=100)"
2019-07-10,2024-07-10,-5.800000000000001,30.39176889592402,0.0,0.0,0.0,-12.414426129192648,1279 days 00:00:00,47,34.04255319148936,18.69313482216708,-14.870395634379264,-2.1039514233452628,182 days 00:00:00,97 days 00:00:00,0.6406940837125998,-1.733161872434354,-1.5240403208283149,"EMA_diff(tp=30,n=10,sl=7,duration=180,size=100)"
2019-07-10,2024-07-10,0.422,30.39176889592402,0.0836525184744161,0.1261928420361285,0.0380811516979727,-2.2814215773721003,967 days 00:00:00,6,50.0,18.44244758237057,-9.090909090909092,1.5217209603263226,181 days 00:00:00,106 days 00:00:00,1.5133729900152189,2.076090205167534,0.2560504260281183,"RSI(tp=10,n=10,sl=7,duration=180,size=100)"
2019-07-10,2024-07-10,0.408,30.39176889592402,0.0791028496878552,0.1191385217709058,0.0368512170133088,-2.279478749950492,967 days 00:00:00,6,50.0,20.28241335044929,-9.090909090909092,1.536613843210488,181 days 00:00:00,111 days 00:00:00,1.5230510405920448,2.115228427081134,0.2460604595444333,"RSI(tp=20,n=10,sl=7,duration=180,size=100)"
2019-07-10,2024-07-10,0.876,30.39176889592402,0.1687259113232742,0.256464962285198,0.0793416407617115,-2.268963885822428,967 days 00:00:00,6,50.0,30.29525032092426,-9.090909090909092,2.8988255391198203,181 days 00:00:00,112 days 00:00:00,1.935711341613089,3.7840345888269615,0.4403827514288257,"RSI(tp=30,n=10,sl=7,duration=180,size=100)"
