Start,End,Return [%],Buy & Hold Return [%],Sharpe Ratio,Sortino Ratio,Calmar Ratio,Max. Drawdown [%],Max. Drawdown Duration,# Trades,Win Rate [%],Best Trade [%],Worst Trade [%],Avg. Trade [%],Max. Trade Duration,Avg. Trade Duration,Profit Factor,Expectancy [%],SQN,_strategy
2019-08-19,2024-08-16,-0.0631000633239746,248.473036144826,0.0,0.0,0.0,-0.2769802197108539,1262 days 00:00:00,36,52.77777777777778,19.687089994643124,-23.88197407852596,0.5429095231678005,51 days 00:00:00,12 days 00:00:00,1.255053638027211,1.420817204416715,-0.3120553135576853,"EMA_diff(tp=10,n=10,sl=7,duration=180,size=100)"
2019-08-19,2024-08-16,-0.0452201042175293,248.473036144826,0.0,0.0,0.0,-0.3067301498631325,1262 days 00:00:00,36,61.11111111111112,28.46373885263517,-23.88197407852596,1.042277005536696,57 days 00:00:00,15 days 00:00:00,1.3593508762425714,2.144090214791442,-0.1835223079630577,"EMA_diff(tp=10,n=10,sl=12,duration=180,size=100)"
2019-08-19,2024-08-16,0.3019401054382324,248.473036144826,0.3791445664303742,0.541403755071987,0.2470857390959108,-0.2444946378049817,1082 days 00:00:00,63,57.14285714285714,21.930452686961782,-23.88197407852596,2.347016249266232,57 days 00:00:00,13 days 00:00:00,1.7108222130282689,3.0825291935523618,1.0769498545842813,"EMA_diff(tp=10,n=20,sl=7,duration=180,size=100)"
2019-08-19,2024-08-16,0.1942800483703613,248.473036144826,0.1932101138392802,0.2724048975793622,0.1326616326504841,-0.2931336406033824,529 days 00:00:00,63,61.90476190476191,24.09156914810231,-26.78169328774965,1.1936534108137442,70 days 00:00:00,18 days 00:00:00,1.3982322294920717,2.260140162299439,0.5860132160384504,"EMA_diff(tp=10,n=20,sl=12,duration=180,size=100)"
2019-08-19,2024-08-16,0.725420051574707,248.473036144826,0.6117664868227056,0.9292600788123588,0.6024436274469823,-0.2405121371748309,518 days 00:00:00,100,59.0,22.601699078436944,-23.88197407852596,2.7921194900224933,50 days 00:00:00,13 days 00:00:00,1.8434850617781988,3.5219271013630022,2.0605390609874514,"EMA_diff(tp=10,n=30,sl=7,duration=180,size=100)"
2019-08-19,2024-08-16,0.6669399604797364,248.473036144826,0.4433581326295964,0.6663018433769577,0.4182892526606066,-0.3185479962024895,486 days 00:00:00,100,64.0,27.41014350667932,-26.78169328774965,2.284172190879929,52 days 00:00:00,17 days 00:00:00,1.6461474045228424,3.2952461462444536,1.6282764363282765,"EMA_diff(tp=10,n=30,sl=12,duration=180,size=100)"
2019-08-19,2024-08-16,-0.073640022277832,248.473036144826,0.0,0.0,0.0,-0.345991472067797,1281 days 00:00:00,36,38.88888888888889,28.46373885263517,-23.88197407852596,-0.1997447953747566,96 days 00:00:00,20 days 00:00:00,1.1625330393060944,1.1846326508445562,-0.2940477418607795,"EMA_diff(tp=20,n=10,sl=7,duration=180,size=100)"
2019-08-19,2024-08-16,-0.062160057067871,248.473036144826,0.0,0.0,0.0,-0.4463509936175391,598 days 00:00:00,36,47.22222222222222,31.716182177598974,-23.88197407852596,0.1668627793601107,98 days 00:00:00,25 days 00:00:00,1.2311476394633347,1.8844327433965515,-0.2053207715211468,"EMA_diff(tp=20,n=10,sl=12,duration=180,size=100)"
2019-08-19,2024-08-16,0.0673800773620605,248.473036144826,0.0608642084345263,0.0816941815912041,0.0389660777035648,-0.3462962108991885,1281 days 00:00:00,63,39.68253968253968,28.98021039306291,-23.88197407852596,1.3459082461221072,82 days 00:00:00,20 days 00:00:00,1.4283742482003543,2.5168381781863243,0.1939229807033617,"EMA_diff(tp=20,n=20,sl=7,duration=180,size=100)"
2019-08-19,2024-08-16,-0.1367400169372558,248.473036144826,0.0,0.0,0.0,-0.5624096709793802,735 days 00:00:00,63,44.44444444444444,49.08639801462142,-26.78169328774965,-0.662924764052597,85 days 00:00:00,27 days 00:00:00,1.1246250598078995,1.0341435825173455,-0.3126357351227383,"EMA_diff(tp=20,n=20,sl=12,duration=180,size=100)"
2019-08-19,2024-08-16,-0.2136199417114257,248.473036144826,0.0,0.0,0.0,-0.8945967695283996,604 days 00:00:00,100,38.0,37.98202183418346,-23.88197407852596,-0.0049517278036259,64 days 00:00:00,19 days 00:00:00,1.186450171762695,1.244384588335319,-0.4671232433995879,"EMA_diff(tp=20,n=30,sl=7,duration=180,size=100)"
2019-08-19,2024-08-16,-0.6161399955749511,248.473036144826,0.0,0.0,0.0,-1.3333777798235968,636 days 00:00:00,100,41.0,49.08639801462142,-26.78169328774965,-1.614903309488136,97 days 00:00:00,26 days 00:00:00,1.0201094366317365,0.1787109005157025,-1.0856571676388087,"EMA_diff(tp=20,n=30,sl=12,duration=180,size=100)"
2019-08-19,2024-08-16,-0.1405000190734863,248.473036144826,0.0,0.0,0.0,-0.3306159988256119,1281 days 00:00:00,36,30.55555555555556,50.21815749049068,-23.88197407852596,-0.2361888547240176,103 days 00:00:00,24 days 00:00:00,1.2192797263774124,1.785125717971782,-0.4676466932422447,"EMA_diff(tp=30,n=10,sl=7,duration=180,size=100)"
2019-08-19,2024-08-16,-0.1013600807189941,248.473036144826,0.0,0.0,0.0,-0.4429303803976991,598 days 00:00:00,36,38.88888888888889,50.21815749049068,-23.88197407852596,0.2582625228160884,110 days 00:00:00,30 days 00:00:00,1.298660068795505,2.7496965964666766,-0.2823463789985675,"EMA_diff(tp=30,n=10,sl=12,duration=180,size=100)"
