Start,End,Return [%],Buy & Hold Return [%],Sharpe Ratio,Sortino Ratio,Calmar Ratio,Max. Drawdown [%],Max. Drawdown Duration,# Trades,Win Rate [%],Best Trade [%],Worst Trade [%],Avg. Trade [%],Max. Trade Duration,Avg. Trade Duration,Profit Factor,Expectancy [%],SQN,_strategy
2019-07-12,2024-07-12,6.226,130.04434589800445,0.4890382265641123,0.8207648097522501,0.4463280344005384,-2.8080854484897166,816 days,37,59.45945945945946,14.179104477611949,-15.649452269170585,2.682987833460193,133 days,49 days,2.0977405156387308,3.078865750384878,1.9816645659281389,"MAX30d(tp=10,n=0,sl=7,duration=180,size=100)"
2019-07-12,2024-07-12,6.712,130.04434589800445,0.3453743522069725,0.549939515103458,0.2549790263301083,-5.289396657539425,573 days 00:00:00,37,56.75675675675676,20.37037037037037,-16.03206412825652,2.705366558280531,153 days 00:00:00,76 days 00:00:00,2.090998279679704,3.260422522132869,1.871158131581505,"MAX30d(tp=20,n=0,sl=7,duration=180,size=100)"
2019-07-12,2024-07-12,11.272,130.04434589800445,0.361215928266282,0.6034278106725501,0.2875754951269691,-7.744095357221692,551 days 00:00:00,37,62.16216216216216,33.275261324041814,-17.43348982785603,4.41907756614992,179 days 00:00:00,104 days 00:00:00,2.571646238961713,5.343519283739297,2.304872081193232,"MAX30d(tp=30,n=0,sl=7,duration=180,size=100)"
2019-07-12,2024-07-12,2.052,130.04434589800445,0.197072507003616,0.3482567640540916,0.1393367396971688,-3.0125393066501083,289 days 00:00:00,14,57.14285714285714,14.179104477611949,-15.649452269170585,2.092860282185116,92 days 00:00:00,52 days 00:00:00,1.880855493829574,2.515416465467704,0.897848142755886,"MAX52w(tp=10,n=0,sl=7,duration=180,size=100)"
2019-07-12,2024-07-12,0.608,130.04434589800445,0.0348046461666662,0.0539051460949762,0.0186118430058952,-6.720445708316403,353 days 00:00:00,14,57.14285714285714,18.656716417910445,-17.43348982785603,0.0918836275452195,144 days 00:00:00,91 days 00:00:00,1.1587109871789183,0.6024566012804179,0.3389924406454372,"MAX52w(tp=20,n=0,sl=7,duration=180,size=100)"
2019-07-12,2024-07-12,0.958,130.04434589800445,0.0533038290623263,0.0826624097752238,0.0292854413054175,-6.720445708316403,353 days 00:00:00,14,57.14285714285714,17.51824817518248,-17.43348982785603,0.1812924536884086,144 days 00:00:00,93 days 00:00:00,1.1822452017110456,0.691790951427494,0.3777082756137687,"MAX52w(tp=30,n=0,sl=7,duration=180,size=100)"
