Start,End,Return [%],Buy & Hold Return [%],Sharpe Ratio,Sortino Ratio,Calmar Ratio,Max. Drawdown [%],Max. Drawdown Duration,# Trades,Win Rate [%],Best Trade [%],Worst Trade [%],Avg. Trade [%],Max. Trade Duration,Avg. Trade Duration,Profit Factor,Expectancy [%],SQN,_strategy
2019-07-15,2024-07-15,-0.0378199748992919,22.99957127505313,0.0,0.0,0.0,-0.0850368182771843,973 days 00:00:00,50,48.0,19.863010566841808,-15.691386867104862,0.1869444622856875,43 days 00:00:00,17 days 00:00:00,1.156865562716789,0.7535933793509,-0.704635826353989,"EMA_diff(tp=10,n=10,sl=7,duration=180,size=100)"
2019-07-15,2024-07-15,-0.0465199947357177,22.99957127505313,0.0,0.0,0.0,-0.1417452690505194,804 days 00:00:00,50,54.0,24.58573058097182,-26.37430708406224,-0.1710467935963633,111 days 00:00:00,29 days 00:00:00,1.1254332746131477,0.6997989683785117,-0.7107788849393328,"EMA_diff(tp=10,n=10,sl=12,duration=180,size=100)"
2019-07-15,2024-07-15,-0.0242199745178222,22.99957127505313,0.0,0.0,0.0,-0.1367339029095027,776 days 00:00:00,89,49.43820224719101,19.480116383509326,-15.931804830581807,0.4635647578583812,87 days 00:00:00,20 days 00:00:00,1.2260651829937277,0.9712756378051638,-0.3607208085924445,"EMA_diff(tp=10,n=20,sl=7,duration=180,size=100)"
2019-07-15,2024-07-15,-0.0418800010681152,22.99957127505313,0.0,0.0,0.0,-0.1589921049268472,776 days 00:00:00,89,57.30337078651685,24.34904291189803,-20.99447574943256,0.4276749961668935,107 days 00:00:00,33 days 00:00:00,1.2350855803023124,1.1328285239141278,-0.5070135365232399,"EMA_diff(tp=10,n=20,sl=12,duration=180,size=100)"
2019-07-15,2024-07-15,-0.1118799953460693,22.99957127505313,0.0,0.0,0.0,-0.2159415533600106,816 days 00:00:00,102,43.13725490196079,19.48807607557983,-13.900043696242514,-0.3932086941527135,79 days 00:00:00,19 days 00:00:00,1.0174264010808562,0.0806334170994467,-1.6711619242313205,"EMA_diff(tp=10,n=30,sl=7,duration=180,size=100)"
2019-07-15,2024-07-15,-0.1071800155639648,22.99957127505313,0.0,0.0,0.0,-0.3043561707854136,816 days 00:00:00,102,55.88235294117647,28.24112446946449,-20.99447574943256,0.4255492771152003,133 days 00:00:00,37 days 00:00:00,1.234760510648571,1.2033387270399392,-1.190783123806563,"EMA_diff(tp=10,n=30,sl=12,duration=180,size=100)"
2019-07-15,2024-07-15,-0.072879991531372,22.99957127505313,0.0,0.0,0.0,-0.1449000075534612,804 days 00:00:00,50,32.0,37.24097775505171,-15.691386867104862,0.1920863319630372,119 days 00:00:00,35 days 00:00:00,1.221972663808767,1.36683063256102,-1.15495017783017,"EMA_diff(tp=20,n=10,sl=7,duration=180,size=100)"
2019-07-15,2024-07-15,-0.0608200016021728,22.99957127505313,0.0,0.0,0.0,-0.1829237545576623,804 days 00:00:00,50,40.0,37.24097775505171,-26.37430708406224,-0.0946099714267845,182 days 00:00:00,54 days 00:00:00,1.2085768444714915,1.6544952453010544,-0.7069955615150981,"EMA_diff(tp=20,n=10,sl=12,duration=180,size=100)"
2019-07-15,2024-07-15,-0.0372200088500976,22.99957127505313,0.0,0.0,0.0,-0.2253034628707739,776 days 00:00:00,89,33.70786516853933,34.84583819093259,-15.931804830581807,0.8096880039854648,117 days 00:00:00,36 days 00:00:00,1.3386418859014146,1.86483183005088,-0.4237672215362267,"EMA_diff(tp=20,n=20,sl=7,duration=180,size=100)"
2019-07-15,2024-07-15,-0.0510800247192382,22.99957127505313,0.0,0.0,0.0,-0.2681865246317416,776 days 00:00:00,89,42.69662921348314,34.84583819093259,-20.99447574943256,0.7845160498703541,174 days 00:00:00,58 days 00:00:00,1.3320381600772624,2.271562143617203,-0.4778309950194288,"EMA_diff(tp=20,n=20,sl=12,duration=180,size=100)"
2019-07-15,2024-07-15,0.0448199768066406,22.99957127505313,0.1304970540473615,0.1777347672224331,0.0406009719772981,-0.2209185462414442,816 days 00:00:00,102,38.23529411764706,34.84583819093259,-15.0410696818703,2.413270955772573,92 days 00:00:00,31 days 00:00:00,1.6877626835026869,3.563568575358957,0.4685686139599547,"EMA_diff(tp=20,n=30,sl=7,duration=180,size=100)"
2019-07-15,2024-07-15,0.0838799648284912,22.99957127505313,0.1564038402223571,0.2148681802137123,0.061343430709776,-0.2736020536513561,816 days 00:00:00,102,49.01960784313725,38.97412679505665,-20.99447574943256,3.2820429683706465,153 days 00:00:00,55 days 00:00:00,1.7837071901193238,4.913771964939831,0.6911084874119756,"EMA_diff(tp=20,n=30,sl=12,duration=180,size=100)"
2019-07-15,2024-07-15,-0.0369799976348876,22.99957127505313,0.0,0.0,0.0,-0.1404189212808604,804 days 00:00:00,50,30.0,44.739909446090834,-15.691386867104862,1.3198335172948328,126 days 00:00:00,42 days 00:00:00,1.4827517597898503,2.8728205257809023,-0.4913935075541541,"EMA_diff(tp=30,n=10,sl=7,duration=180,size=100)"
2019-07-15,2024-07-15,-0.0389600086212158,22.99957127505313,0.0,0.0,0.0,-0.213672565779055,804 days 00:00:00,50,34.0,44.739909446090834,-26.37430708406224,0.707078574881348,182 days 00:00:00,65 days 00:00:00,1.3649626227616092,2.8824689007286786,-0.4035493530323313,"EMA_diff(tp=30,n=10,sl=12,duration=180,size=100)"
