Start,End,Return [%],Buy & Hold Return [%],Sharpe Ratio,Sortino Ratio,Calmar Ratio,Max. Drawdown [%],Max. Drawdown Duration,# Trades,Win Rate [%],Best Trade [%],Worst Trade [%],Avg. Trade [%],Max. Trade Duration,Avg. Trade Duration,Profit Factor,Expectancy [%],SQN,_strategy
2019-08-19,2024-08-16,0.0051199951171875,5.251635932234869,0.0213449594951959,0.0293734436009541,0.0078524027790821,-0.1306104689221876,1246 days 00:00:00,54,48.14814814814815,20.314683176391668,-13.668743632971058,0.641903192192883,48 days 00:00:00,14 days 00:00:00,1.2656839718784263,1.2430941998520986,0.0652863879463366,"EMA_diff(tp=10,n=10,sl=7,duration=180,size=100)"
2019-08-19,2024-08-16,-0.0175200004577636,5.251635932234869,0.0,0.0,0.0,-0.1867173843245306,1246 days 00:00:00,54,53.70370370370371,27.12031466360738,-18.59403681333709,0.6368766738783282,99 days 00:00:00,23 days 00:00:00,1.2823456081806253,1.518577339242437,-0.1756542156088858,"EMA_diff(tp=10,n=10,sl=12,duration=180,size=100)"
2019-08-19,2024-08-16,-0.1148800144195556,5.251635932234869,0.0,0.0,0.0,-0.2467195871056038,1246 days 00:00:00,83,37.34939759036144,22.80269809520705,-23.5380288274646,-1.847097742171211,51 days 00:00:00,16 days 00:00:00,0.7919006038030801,-1.2222791780259548,-1.0960485725831632,"EMA_diff(tp=10,n=20,sl=7,duration=180,size=100)"
2019-08-19,2024-08-16,-0.1838800201416015,5.251635932234869,0.0,0.0,0.0,-0.3153714489453563,1246 days 00:00:00,83,45.78313253012048,27.12031466360738,-23.5380288274646,-2.3180729651456344,76 days 00:00:00,24 days 00:00:00,0.8050127137714604,-1.3890996559677813,-1.4832536742567002,"EMA_diff(tp=10,n=20,sl=12,duration=180,size=100)"
2019-08-19,2024-08-16,-0.1643000030517578,5.251635932234869,0.0,0.0,0.0,-0.2974061887144219,1246 days 00:00:00,98,33.6734693877551,20.104713108465,-21.16467044283812,-2.55988113733161,41 days 00:00:00,13 days 00:00:00,0.682512875058978,-1.9843815595609569,-1.4827277234345495,"EMA_diff(tp=10,n=30,sl=7,duration=180,size=100)"
2019-08-19,2024-08-16,-0.2439800281524658,5.251635932234869,0.0,0.0,0.0,-0.3969037100506001,1246 days 00:00:00,98,43.87755102040816,27.12031466360738,-21.16467044283812,-3.126793351747492,70 days 00:00:00,23 days 00:00:00,0.7134908830277554,-2.200100045452648,-1.78092349245085,"EMA_diff(tp=10,n=30,sl=12,duration=180,size=100)"
2019-08-19,2024-08-16,-0.0760600090026855,5.251635932234869,0.0,0.0,0.0,-0.2189375498949375,1246 days 00:00:00,54,29.629629629629623,32.16080002935649,-18.175338164884312,-1.1355993234117845,80 days 00:00:00,25 days 00:00:00,0.9703525395569148,-0.1917076065700068,-0.737988326297476,"EMA_diff(tp=20,n=10,sl=7,duration=180,size=100)"
2019-08-19,2024-08-16,-0.1649199867248535,5.251635932234869,0.0,0.0,0.0,-0.3441118183056368,1246 days 00:00:00,54,37.03703703703704,38.01261497491264,-18.59403681333709,-2.096520197641627,118 days 00:00:00,40 days 00:00:00,0.918754376227625,-0.6865483792059822,-1.3631333449036969,"EMA_diff(tp=20,n=10,sl=12,duration=180,size=100)"
2019-08-19,2024-08-16,-0.0480000438690185,5.251635932234869,0.0,0.0,0.0,-0.263237959508722,1032 days 00:00:00,83,28.915662650602407,32.16080002935649,-23.5380288274646,-1.7093038010632555,75 days 00:00:00,21 days 00:00:00,0.8920420607270079,-0.7294011748546798,-0.3498376805889565,"EMA_diff(tp=20,n=20,sl=7,duration=180,size=100)"
2019-08-19,2024-08-16,-0.1814200439453125,5.251635932234869,0.0,0.0,0.0,-0.3825935944985703,1246 days 00:00:00,83,36.14457831325301,34.41099358617694,-23.5380288274646,-2.82578554274927,105 days 00:00:00,33 days 00:00:00,0.8411520596362161,-1.4060859561017178,-1.1917410357413027,"EMA_diff(tp=20,n=20,sl=12,duration=180,size=100)"
2019-08-19,2024-08-16,-0.145739990234375,5.251635932234869,0.0,0.0,0.0,-0.3736401402671063,1246 days 00:00:00,98,26.53061224489796,29.557792625235543,-21.16467044283812,-2.4810329661714703,64 days 00:00:00,18 days 00:00:00,0.7862925248965575,-1.5328831337295088,-0.9538061756517784,"EMA_diff(tp=20,n=30,sl=7,duration=180,size=100)"
2019-08-19,2024-08-16,-0.3410400066375732,5.251635932234869,0.0,0.0,0.0,-0.5950979243277477,1246 days 00:00:00,98,33.6734693877551,33.99650925237188,-26.24003887050058,-4.069470620481075,111 days 00:00:00,32 days 00:00:00,0.721363588109659,-2.663644826090317,-1.957664398460237,"EMA_diff(tp=20,n=30,sl=12,duration=180,size=100)"
2019-08-19,2024-08-16,-0.1851600074768066,5.251635932234869,0.0,0.0,0.0,-0.3787609504508404,1250 days 00:00:00,54,20.37037037037037,53.35664344525313,-18.175338164884312,-2.1230734422789888,111 days 00:00:00,33 days 00:00:00,0.8946932436639063,-0.7870710032938439,-1.7966587618331706,"EMA_diff(tp=30,n=10,sl=7,duration=180,size=100)"
2019-08-19,2024-08-16,-0.3115399913787842,5.251635932234869,0.0,0.0,0.0,-0.5366882107016524,1250 days 00:00:00,54,25.925925925925924,53.35664344525313,-22.201135164581075,-4.362405675694847,139 days 00:00:00,53 days 00:00:00,0.7479624178658729,-2.5775013718372994,-2.404257474792612,"EMA_diff(tp=30,n=10,sl=12,duration=180,size=100)"
