Start,End,Return [%],Buy & Hold Return [%],Sharpe Ratio,Sortino Ratio,Calmar Ratio,Max. Drawdown [%],Max. Drawdown Duration,# Trades,Win Rate [%],Best Trade [%],Worst Trade [%],Avg. Trade [%],Max. Trade Duration,Avg. Trade Duration,Profit Factor,Expectancy [%],SQN,_strategy
2019-07-15,2024-07-15,0.4091599884033203,596.3881163280507,0.6954988412778614,1.1400833481619466,0.4258177809997808,-0.1920147952555462,449 days 00:00:00,51,54.90196078431373,19.10922253207268,-15.983812717471023,1.906499307393883,84 days 00:00:00,26 days 00:00:00,1.6156800220694174,2.4739462464346595,2.088607968110052,"EMA_diff(tp=10,n=10,sl=7,duration=180,size=100)"
2019-07-15,2024-07-15,0.7679199485778809,596.3881163280507,0.950203792673018,1.637204900793914,0.6335515476908943,-0.2418684011976757,308 days 00:00:00,51,70.58823529411765,33.4737800291317,-17.445328441723728,5.667009040224014,96 days 00:00:00,38 days 00:00:00,3.1646285313007065,6.403284321069131,3.5422049175865564,"EMA_diff(tp=10,n=10,sl=12,duration=180,size=100)"
2019-07-15,2024-07-15,0.4192799758911132,596.3881163280507,0.3906395301620078,0.5788598632576226,0.2394581465620381,-0.3498825754944867,485 days 00:00:00,91,49.45054945054945,20.03606751485245,-15.983812717471023,0.8290850949613571,97 days 00:00:00,31 days 00:00:00,1.3149331448091874,1.4178741421626837,1.5869245210834428,"EMA_diff(tp=10,n=20,sl=7,duration=180,size=100)"
2019-07-15,2024-07-15,1.0030199813842773,596.3881163280507,0.7097932915169611,1.0805820262702763,0.4245499606604438,-0.4709995159676738,436 days 00:00:00,91,67.03296703296702,33.4737800291317,-18.257869784405777,3.166276561220527,111 days 00:00:00,42 days 00:00:00,1.972057132865921,4.003523410871363,3.3776622972588592,"EMA_diff(tp=10,n=20,sl=12,duration=180,size=100)"
2019-07-15,2024-07-15,0.2207000198364258,596.3881163280507,0.2457365852606239,0.3417010972451739,0.1442997486063135,-0.3058641855386068,485 days 00:00:00,101,48.51485148514851,19.10922253207268,-15.898731086827532,0.5726858706250892,96 days 00:00:00,31 days 00:00:00,1.2465095344785784,1.1253000828757898,0.881385128712329,"EMA_diff(tp=10,n=30,sl=7,duration=180,size=100)"
2019-07-15,2024-07-15,0.758719985961914,596.3881163280507,0.5903215866747799,0.8466519078652581,0.357240218481466,-0.4238207349677392,495 days 00:00:00,101,64.35643564356435,29.326378454133085,-21.017593590002768,1.932967057553725,112 days 00:00:00,43 days 00:00:00,1.582073923142382,2.8495273726436725,2.5546642609953234,"EMA_diff(tp=10,n=30,sl=12,duration=180,size=100)"
2019-07-15,2024-07-15,0.855400001525879,596.3881163280507,1.0424944653523034,1.634597732312759,0.7556268271967848,-0.225816701874193,303 days 00:00:00,51,54.90196078431373,33.4737800291317,-15.983812717471023,5.863840335184856,128 days 00:00:00,44 days 00:00:00,2.727873036680476,6.942997758873776,3.3935493153568146,"EMA_diff(tp=20,n=10,sl=7,duration=180,size=100)"
2019-07-15,2024-07-15,1.4236999855041503,596.3881163280507,1.288051956716284,2.1637477407285086,1.1737263221319418,-0.2414169080492523,154 days 00:00:00,51,78.43137254901961,35.19609676301825,-17.445328441723728,11.79832949339934,153 days 00:00:00,62 days 00:00:00,5.409799563087104,12.975810407757308,5.385904706461408,"EMA_diff(tp=20,n=10,sl=12,duration=180,size=100)"
2019-07-15,2024-07-15,1.2483799819946289,596.3881163280507,0.8749136594361636,1.3838679351928729,0.7120030191683732,-0.3492064788088389,428 days 00:00:00,91,48.35164835164835,33.4737800291317,-17.445328441723728,4.286479293252032,150 days 00:00:00,49 days 00:00:00,2.178438222148893,5.41994269878343,3.4834540656292523,"EMA_diff(tp=20,n=20,sl=7,duration=180,size=100)"
2019-07-15,2024-07-15,2.1782998962402345,596.3881163280507,1.0932930923788953,1.7789957189093155,0.9200508899172332,-0.4698182034675757,356 days 00:00:00,91,69.23076923076923,33.4737800291317,-22.56799343441152,8.166516518423194,160 days 00:00:00,68 days 00:00:00,3.3193707897080342,9.53043144219584,5.738730182793843,"EMA_diff(tp=20,n=20,sl=12,duration=180,size=100)"
2019-07-15,2024-07-15,0.9776801300048829,596.3881163280507,0.7233612926380004,1.0788705169506456,0.5477729124005853,-0.3558603346690336,367 days 00:00:00,101,50.495049504950494,29.326378454133085,-17.711166461127835,3.956278678553593,158 days 00:00:00,51 days 00:00:00,2.126776308025392,4.993897187476158,3.0096630222280627,"EMA_diff(tp=20,n=30,sl=7,duration=180,size=100)"
2019-07-15,2024-07-15,1.8757200469970703,596.3881163280507,0.9651733061029248,1.4982530730421224,0.8881262960605673,-0.4195990220512202,436 days 00:00:00,101,66.33663366336634,32.715630002131,-22.56799343441152,6.635626173161002,172 days 00:00:00,69 days 00:00:00,2.6765147591189966,8.113574666130043,4.949362522269425,"EMA_diff(tp=20,n=30,sl=12,duration=180,size=100)"
2019-07-15,2024-07-15,1.3553799591064453,596.3881163280507,1.2606613999014744,2.10675264112915,1.2008390897071954,-0.224703401899573,294 days 00:00:00,51,58.82352941176471,45.92782846833949,-15.983812717471023,9.83215651180076,168 days 00:00:00,63 days 00:00:00,4.060086044350176,11.465193351940792,4.169333174443264,"EMA_diff(tp=30,n=10,sl=7,duration=180,size=100)"
