Start,End,Return [%],Buy & Hold Return [%],Sharpe Ratio,Sortino Ratio,Calmar Ratio,Max. Drawdown [%],Max. Drawdown Duration,# Trades,Win Rate [%],Best Trade [%],Worst Trade [%],Avg. Trade [%],Max. Trade Duration,Avg. Trade Duration,Profit Factor,Expectancy [%],SQN,_strategy
2019-07-15,2024-07-15,1.119440155029297,71.36546939309572,0.5497678939995724,0.7992498792313604,0.3781824119059642,-0.5898461287227486,539 days 00:00:00,49,53.06122448979592,21.621702140657,-10.913432107042908,1.7734647988456145,124 days 00:00:00,37 days 00:00:00,1.6137834950018506,2.2794771410137065,1.820398219258189,"EMA_diff(tp=10,n=10,sl=7,duration=180,size=100)"
2019-07-15,2024-07-15,1.2615201110839844,71.36546939309572,0.5081254670090646,0.727173257605355,0.28798452586624,-0.8724082460289662,456 days 00:00:00,49,63.26530612244898,21.621702140657,-17.04162045276091,2.1039622578294725,162 days 00:00:00,45 days 00:00:00,1.647740038755661,2.838111905151184,1.7472138552277494,"EMA_diff(tp=10,n=10,sl=12,duration=180,size=100)"
2019-07-15,2024-07-15,0.6830601501464844,71.36546939309572,0.2231330398768038,0.3102818626872724,0.102135801219693,-1.3349734448754758,655 days 00:00:00,76,48.68421052631579,21.65166795703326,-12.278570850211612,0.8426110214173166,118 days 00:00:00,39 days 00:00:00,1.3318229108111572,1.3380371564223508,0.8872200503299291,"EMA_diff(tp=10,n=20,sl=7,duration=180,size=100)"
2019-07-15,2024-07-15,0.645960205078125,71.36546939309572,0.155369684566663,0.2124226886626261,0.0591484864801776,-2.180308265323528,928 days 00:00:00,76,59.210526315789465,21.65166795703326,-17.40895399965948,0.8757332730062961,161 days 00:00:00,52 days 00:00:00,1.3371615956531224,1.5888677256132195,0.6986054193446422,"EMA_diff(tp=10,n=20,sl=12,duration=180,size=100)"
2019-07-15,2024-07-15,0.678440185546875,71.36546939309572,0.142650645642886,0.1999789977298056,0.0639745558505691,-2.1169175491944414,928 days 00:00:00,105,47.61904761904761,21.65166795703326,-12.790608821345671,0.4653743531951138,139 days 00:00:00,40 days 00:00:00,1.2286571544464049,0.914329184375883,0.769065338610603,"EMA_diff(tp=10,n=30,sl=7,duration=180,size=100)"
2019-07-15,2024-07-15,0.4650600891113282,71.36546939309572,0.0790032309989898,0.1077861745973682,0.0296908661511774,-3.129354622737035,928 days 00:00:00,105,59.04761904761905,21.65166795703326,-19.52441024088075,0.3446391215578215,161 days 00:00:00,54 days 00:00:00,1.2130766315562254,1.0211243770376055,0.4314985359274373,"EMA_diff(tp=10,n=30,sl=12,duration=180,size=100)"
2019-07-15,2024-07-15,0.5730199890136719,71.36546939309572,0.1928020185869428,0.2669762968736875,0.0815848705955448,-1.4026263298535624,572 days 00:00:00,49,38.775510204081634,32.51269598410398,-17.04162045276091,0.3347397231562299,171 days 00:00:00,59 days 00:00:00,1.23067230340463,1.238744841549679,0.6796475263356327,"EMA_diff(tp=20,n=10,sl=7,duration=180,size=100)"
2019-07-15,2024-07-15,0.9143898010253906,71.36546939309572,0.2415122787246543,0.3409432075536763,0.0982464073056372,-1.8561246631330184,560 days 00:00:00,49,48.97959183673469,35.89245730316224,-20.053255097731228,0.9987777388471786,182 days 00:00:00,73 days 00:00:00,1.3668355113860011,2.377537482775621,0.8916019574364712,"EMA_diff(tp=20,n=10,sl=12,duration=180,size=100)"
2019-07-15,2024-07-15,0.9386201782226564,71.36546939309572,0.223617155860322,0.3117411063909328,0.1015808809087617,-1.8425894616896032,655 days 00:00:00,76,39.47368421052632,29.528646739564344,-17.40895399965948,0.7683868860010934,167 days 00:00:00,56 days 00:00:00,1.3222272170336746,1.7017969986429646,0.8893914071689069,"EMA_diff(tp=20,n=20,sl=7,duration=180,size=100)"
2019-07-15,2024-07-15,1.4084701232910155,71.36546939309572,0.2444310934884359,0.3464675253725371,0.0955526036229395,-2.933913575155145,557 days 00:00:00,76,47.368421052631575,35.92593922580263,-20.118354084866507,1.46273478742176,182 days 00:00:00,75 days 00:00:00,1.459971167963714,2.8271218184013414,1.112222988829941,"EMA_diff(tp=20,n=20,sl=12,duration=180,size=100)"
2019-07-15,2024-07-15,0.1071399230957031,71.36546939309572,0.0164330807063756,0.0224269262402186,0.0073918762028835,-2.899916223881871,564 days 00:00:00,105,35.23809523809524,29.528646739564344,-19.51745222376384,-0.4330354439528228,161 days 00:00:00,61 days 00:00:00,1.0674359177501138,0.3448585870845758,0.0923111191166208,"EMA_diff(tp=20,n=30,sl=7,duration=180,size=100)"
2019-07-15,2024-07-15,0.5890395812988282,71.36546939309572,0.0714352406671295,0.0979695569893484,0.0284399310155318,-4.135900571523765,928 days 00:00:00,105,45.71428571428572,35.92593922580263,-20.118354084866507,0.1199248619001114,182 days 00:00:00,82 days 00:00:00,1.2106377090187783,1.3365062759989632,0.4089625417376871,"EMA_diff(tp=20,n=30,sl=12,duration=180,size=100)"
2019-07-15,2024-07-15,0.6688798522949219,71.36546939309572,0.192599390677964,0.2623615083740374,0.0833103456518565,-1.602748401205556,564 days 00:00:00,49,34.69387755102041,37.07509098838868,-17.04162045276091,0.4080390877362339,183 days 00:00:00,70 days 00:00:00,1.2856312531749912,1.6171456758047251,0.6734478282974408,"EMA_diff(tp=30,n=10,sl=7,duration=180,size=100)"
