Start,End,Return [%],Buy & Hold Return [%],Sharpe Ratio,Sortino Ratio,Calmar Ratio,Max. Drawdown [%],Max. Drawdown Duration,# Trades,Win Rate [%],Best Trade [%],Worst Trade [%],Avg. Trade [%],Max. Trade Duration,Avg. Trade Duration,Profit Factor,Expectancy [%],SQN,_strategy
2019-08-19,2024-08-16,0.0269800720214843,-17.50837443856931,0.0646249002616673,0.0890302594812324,0.0166390173153479,-0.32477940731922,953 days 00:00:00,46,50.0,16.50697328681707,-14.459837176462951,0.1145697741265383,69 days 00:00:00,24 days 00:00:00,1.1415635956655463,0.6510568801045005,0.1925831210102855,"EMA_diff(tp=10,n=10,sl=7,duration=180,size=100)"
2019-08-19,2024-08-16,-0.0585999603271484,-17.50837443856931,0.0,0.0,0.0,-0.3676460380674484,953 days 00:00:00,46,54.34782608695652,21.354879996115585,-18.728620216950496,-0.8867851030909812,77 days 00:00:00,31 days 00:00:00,0.987229522028752,-0.0750578196852801,-0.338106113024222,"EMA_diff(tp=10,n=10,sl=12,duration=180,size=100)"
2019-08-19,2024-08-16,-0.1325399017333984,-17.50837443856931,0.0,0.0,0.0,-0.4923672224650177,953 days 00:00:00,96,43.75,16.657514241550466,-16.09608177821855,-1.0373930710051438,83 days 00:00:00,24 days 00:00:00,0.8954433216086032,-0.53066863606291,-0.6488948883029388,"EMA_diff(tp=10,n=20,sl=7,duration=180,size=100)"
2019-08-19,2024-08-16,-0.2327999267578125,-17.50837443856931,0.0,0.0,0.0,-0.7412015267399763,953 days 00:00:00,96,47.91666666666667,25.317887101247628,-19.95852836608186,-2.058064382829139,100 days 00:00:00,35 days 00:00:00,0.8117493848286039,-1.2253372042097743,-0.8809517740862377,"EMA_diff(tp=10,n=20,sl=12,duration=180,size=100)"
2019-08-19,2024-08-16,-0.3428198699951172,-17.50837443856931,0.0,0.0,0.0,-0.6020487985666234,1102 days 00:00:00,116,39.6551724137931,21.00358641703068,-16.09608177821855,-1.5801279551874492,83 days 00:00:00,23 days 00:00:00,0.7916841621863482,-1.0887224149139156,-1.5243896321419657,"EMA_diff(tp=10,n=30,sl=7,duration=180,size=100)"
2019-08-19,2024-08-16,-0.1852799224853515,-17.50837443856931,0.0,0.0,0.0,-1.01677030040086,953 days 00:00:00,116,51.72413793103448,24.274721250429263,-21.14402886108727,-1.6083199280356952,104 days 00:00:00,36 days 00:00:00,0.8810306797875711,-0.7536965462290294,-0.6232540747498427,"EMA_diff(tp=10,n=30,sl=12,duration=180,size=100)"
2019-08-19,2024-08-16,0.0386400527954101,-17.50837443856931,0.0634992911284031,0.0864881770151263,0.0179926515548844,-0.4301256615350857,953 days 00:00:00,46,36.95652173913043,31.09756786456361,-14.459837176462951,0.4162107089879852,165 days 00:00:00,42 days 00:00:00,1.2471974063849085,1.4235369797804729,0.1977593253608604,"EMA_diff(tp=20,n=10,sl=7,duration=180,size=100)"
2019-08-19,2024-08-16,-0.1356599807739258,-17.50837443856931,0.0,0.0,0.0,-0.5475570840097421,953 days 00:00:00,46,41.30434782608695,35.885648031976515,-19.71029709045004,-1.5473360429115957,167 days 00:00:00,52 days 00:00:00,0.978573781270666,-0.1690742119537465,-0.5820843386804584,"EMA_diff(tp=20,n=10,sl=12,duration=180,size=100)"
2019-08-19,2024-08-16,0.1921600799560547,-17.50837443856931,0.1756025489172129,0.2476219278000389,0.0809825099032997,-0.4749615030455234,953 days 00:00:00,96,37.5,27.611261568173152,-16.09608177821855,0.2882037437778706,144 days 00:00:00,40 days 00:00:00,1.214776062699745,1.186032192280337,0.7093697302413033,"EMA_diff(tp=20,n=20,sl=7,duration=180,size=100)"
2019-08-19,2024-08-16,-0.1671199798583984,-17.50837443856931,0.0,0.0,0.0,-0.88816242475529,953 days 00:00:00,96,41.66666666666667,36.32033823536869,-23.01418610488777,-2.060591277318169,181 days 00:00:00,60 days 00:00:00,0.8875453953477525,-0.8558309273777102,-0.5325560106772522,"EMA_diff(tp=20,n=20,sl=12,duration=180,size=100)"
2019-08-19,2024-08-16,-0.119339859008789,-17.50837443856931,0.0,0.0,0.0,-0.7321178761270364,1003 days 00:00:00,116,34.48275862068966,30.41758275294042,-16.09608177821855,-0.8792955685923975,124 days 00:00:00,38 days 00:00:00,0.9817030314993818,-0.102234103584764,-0.4281021077167155,"EMA_diff(tp=20,n=30,sl=7,duration=180,size=100)"
2019-08-19,2024-08-16,-0.5834399261474609,-17.50837443856931,0.0,0.0,0.0,-1.4785510990623083,953 days 00:00:00,116,38.793103448275865,35.24175790640025,-21.407386607819625,-3.3446211601701914,181 days 00:00:00,65 days 00:00:00,0.7203776091153644,-2.2258127807592247,-1.714700994043405,"EMA_diff(tp=20,n=30,sl=12,duration=180,size=100)"
2019-08-19,2024-08-16,-0.2291399612426757,-17.50837443856931,0.0,0.0,0.0,-0.6419193692472458,953 days 00:00:00,46,26.08695652173913,35.96985139256586,-17.944747669005668,-2.678632671158243,182 days 00:00:00,65 days 00:00:00,0.7552287535538901,-1.6730789259702068,-1.194695988434069,"EMA_diff(tp=30,n=10,sl=7,duration=180,size=100)"
2019-08-19,2024-08-16,-0.4325200119018555,-17.50837443856931,0.0,0.0,0.0,-0.7940484037929907,953 days 00:00:00,46,28.26086956521739,40.57178449695593,-19.71029709045004,-4.858769120166251,182 days 00:00:00,81 days 00:00:00,0.6226470306373432,-3.524295185386286,-1.9072725936953967,"EMA_diff(tp=30,n=10,sl=12,duration=180,size=100)"
